# MOE 《重編國語辭典修訂本》 government-sourced four-character phrase lexicon. See README.md.
暴力犯罪	ㄅㄠˋ ㄌㄧˋ ㄈㄢˋ ㄗㄨㄟˋ
暴力滋擾	ㄅㄠˋ ㄌㄧˋ ㄗ ㄖㄠˇ
暴戾之氣	ㄅㄠˋ ㄌㄧˋ ㄓ ㄑㄧˋ
暴戾恣睢	ㄅㄠˋ ㄌㄧˋ ㄘ ㄙㄨㄟ
暴厲之氣	ㄅㄠˋ ㄌㄧˋ ㄓ ㄑㄧˋ
暴厲恣睢	ㄅㄠˋ ㄌㄧˋ ㄘ ㄙㄨㄟ
暴斂橫徵	ㄅㄠˋ ㄌㄧㄢˋ ㄏㄥˊ ㄓㄥ
暴起暴落	ㄅㄠˋ ㄑㄧˇ ㄅㄠˋ ㄌㄨㄛˋ
暴取豪奪	ㄅㄠˋ ㄑㄩˇ ㄏㄠˊ ㄉㄨㄛˊ
暴漲暴跌	ㄅㄠˋ ㄓㄤˇ ㄅㄠˋ ㄉㄧㄝˊ
暴燥如雷	ㄅㄠˋ ㄗㄠˋ ㄖㄨˊ ㄌㄟˊ
暴躁如雷	ㄅㄠˋ ㄗㄠˋ ㄖㄨˊ ㄌㄟˊ
暴飲暴食	ㄅㄠˋ ㄧㄣˇ ㄅㄠˋ ㄕˊ
爆破小組	ㄅㄠˋ ㄆㄛˋ ㄒㄧㄠˇ ㄗㄨˇ
爆炸下限	ㄅㄠˋ ㄓㄚˋ ㄒㄧㄚˋ ㄒㄧㄢˋ
爆炸上限	ㄅㄠˋ ㄓㄚˋ ㄕㄤˋ ㄒㄧㄢˋ
爆燥如雷	ㄅㄠˋ ㄗㄠˋ ㄖㄨˊ ㄌㄟˊ
扳搭饊子	ㄅㄢ ㄉㄚ ㄙㄢˇ ˙ㄗ
扳回一城	ㄅㄢ ㄏㄨㄟˊ ㄧ ㄔㄥˊ
扳纏不清	ㄅㄢ ㄔㄢˊ ㄅㄨˋ ㄑㄧㄥ
班班可考	ㄅㄢ ㄅㄢ ㄎㄜˇ ㄎㄠˇ
班馬文章	ㄅㄢ ㄇㄚˇ ㄨㄣˊ ㄓㄤ
班美之戰	ㄅㄢ ㄇㄟˇ ㄓ ㄓㄢˋ
班達群島	ㄅㄢ ㄉㄚˊ ㄑㄩㄣˊ ㄉㄠˇ
班都斯山	ㄅㄢ ㄉㄨ ㄙ ㄕㄢ
班功行賞	ㄅㄢ ㄍㄨㄥ ㄒㄧㄥˊ ㄕㄤˇ
班克斯島	ㄅㄢ ㄎㄜˋ ㄙ ㄉㄠˇ
班姬詠扇	ㄅㄢ ㄐㄧ ㄩㄥˇ ㄕㄢˋ
班鳩跌彈	ㄅㄢ ㄐㄧㄡ ㄉㄧㄝˊ ㄉㄢˋ
班荊道故	ㄅㄢ ㄐㄧㄥ ㄉㄠˋ ㄍㄨˋ
班荊道舊	ㄅㄢ ㄐㄧㄥ ㄉㄠˋ ㄐㄧㄡˋ
班香宋豔	ㄅㄢ ㄒㄧㄤ ㄙㄨㄥˋ ㄧㄢˋ
班禪喇嘛	ㄅㄢ ㄔㄢˊ ㄌㄚˇ ˙ㄇㄚ
班師得勝	ㄅㄢ ㄕ ㄉㄜˊ ㄕㄥˋ
班師回朝	ㄅㄢ ㄕ ㄏㄨㄟˊ ㄔㄠˊ
班衣戲綵	ㄅㄢ ㄧ ㄒㄧˋ ㄘㄞˇ
斑駁陸離	ㄅㄢ ㄅㄛˊ ㄌㄨˋ ㄌㄧˊ
斑斑點點	ㄅㄢ ㄅㄢ ㄉㄧㄢˇ ㄉㄧㄢˇ
斑岩銅礦	ㄅㄢ ㄧㄢˊ ㄊㄨㄥˊ ㄎㄨㄤˋ
斑鳩跌彈	ㄅㄢ ㄐㄧㄡ ㄉㄧㄝˊ ㄉㄢˋ
斑青鱗魚	ㄅㄢ ㄑㄧㄥ ㄌㄧㄣˊ ㄩˊ
斑疹傷寒	ㄅㄢ ㄓㄣˇ ㄕㄤ ㄏㄢˊ
斑衣戲彩	ㄅㄢ ㄧ ㄒㄧˋ ㄘㄞˇ
搬弄口舌	ㄅㄢ ㄋㄨㄥˋ ㄎㄡˇ ㄕㄜˊ
搬弄是非	ㄅㄢ ㄋㄨㄥˋ ㄕˋ ㄈㄟ
搬口弄舌	ㄅㄢ ㄎㄡˇ ㄋㄨㄥˋ ㄕㄜˊ
搬斤播兩	ㄅㄢ ㄐㄧㄣ ㄅㄛˋ ㄌㄧㄤˇ
搬磚砸腳	ㄅㄢ ㄓㄨㄢ ㄗㄚˊ ㄐㄧㄠˇ
搬脣遞舌	ㄅㄢ ㄔㄨㄣˊ ㄉㄧˋ ㄕㄜˊ
搬脣弄舌	ㄅㄢ ㄔㄨㄣˊ ㄌㄨㄥˋ ㄕㄜˊ
搬脣撅嘴	ㄅㄢ ㄔㄨㄣˊ ㄐㄩㄝ ㄗㄨㄟˇ
搬是造非	ㄅㄢ ㄕˋ ㄗㄠˋ ㄈㄟ
搬運作用	ㄅㄢ ㄩㄣˋ ㄗㄨㄛˋ ㄩㄥˋ
阪上走丸	ㄅㄢˇ ㄕㄤˋ ㄗㄡˇ ㄨㄢˊ
板搭饊子	ㄅㄢˇ ㄉㄚ ㄙㄢˇ ˙ㄗ
板大頭子	ㄅㄢˇ ㄉㄚˋ ㄊㄡˊ ˙ㄗ
板塊構造	ㄅㄢˇ ㄎㄨㄞˋ ㄍㄡˋ ㄗㄠˋ
板塊運動	ㄅㄢˇ ㄎㄨㄞˋ ㄩㄣˋ ㄉㄨㄥˋ
板金工作	ㄅㄢˇ ㄐㄧㄣ ㄍㄨㄥ ㄗㄨㄛˋ
板上釘釘	ㄅㄢˇ ㄕㄤˋ ㄉㄧㄥˋ ㄉㄧㄥ
版面設計	ㄅㄢˇ ㄇㄧㄢˋ ㄕㄜˋ ㄐㄧˋ
版權所有	ㄅㄢˇ ㄑㄩㄢˊ ㄙㄨㄛˇ ㄧㄡˇ
版築飯牛	ㄅㄢˇ ㄓㄨˊ ㄈㄢˋ ㄋㄧㄡˊ
半半拉拉	ㄅㄢˋ ㄅㄢˋ ㄌㄚ ㄌㄚ
半半羅羅	ㄅㄢˋ ㄅㄢˋ ㄌㄨㄛˊ ㄌㄨㄛˊ
半閉元音	ㄅㄢˋ ㄅㄧˋ ㄩㄢˊ ㄧㄣ
半壁河山	ㄅㄢˋ ㄅㄧˋ ㄏㄜˊ ㄕㄢ
半壁江山	ㄅㄢˋ ㄅㄧˋ ㄐㄧㄤ ㄕㄢ
半邊家庭	ㄅㄢˋ ㄅㄧㄢ ㄐㄧㄚ ㄊㄧㄥˊ
半坡遺址	ㄅㄢˋ ㄆㄛ ㄧˊ ㄓˇ
半面之交	ㄅㄢˋ ㄇㄧㄢˋ ㄓ ㄐㄧㄠ
半面之舊	ㄅㄢˋ ㄇㄧㄢˋ ㄓ ㄐㄧㄡˋ
半明半暗	ㄅㄢˋ ㄇㄧㄥˊ ㄅㄢˋ ㄢˋ
半大不小	ㄅㄢˋ ㄉㄚˋ ㄅㄨˋ ㄒㄧㄠˇ
半大小子	ㄅㄢˋ ㄉㄚˋ ㄒㄧㄠˇ ˙ㄗ
半低元音	ㄅㄢˋ ㄉㄧ ㄩㄢˊ ㄧㄣ
半透明體	ㄅㄢˋ ㄊㄡˋ ㄇㄧㄥˊ ㄊㄧˇ
半途自畫	ㄅㄢˋ ㄊㄨˊ ㄗˋ ㄏㄨㄚˋ
半塗而罷	ㄅㄢˋ ㄊㄨˊ ㄦˊ ㄅㄚˋ
半吐半吞	ㄅㄢˋ ㄊㄨˇ ㄅㄢˋ ㄊㄨㄣ
半吐半露	ㄅㄢˋ ㄊㄨˇ ㄅㄢˋ ㄌㄨˋ
半吞半吐	ㄅㄢˋ ㄊㄨㄣ ㄅㄢˋ ㄊㄨˇ
半老徐娘	ㄅㄢˋ ㄌㄠˇ ㄒㄩˊ ㄋㄧㄤˊ
半零不落	ㄅㄢˋ ㄌㄧㄥˊ ㄅㄨˋ ㄌㄨㄛˋ
半落不合	ㄅㄢˋ ㄌㄨㄛˋ ㄅㄨˋ ㄏㄜˊ
半高元音	ㄅㄢˋ ㄍㄠ ㄩㄢˊ ㄧㄣ
半工半讀	ㄅㄢˋ ㄍㄨㄥ ㄅㄢˋ ㄉㄨˊ
半開半掩	ㄅㄢˋ ㄎㄞ ㄅㄢˋ ㄧㄢˇ
半開元音	ㄅㄢˋ ㄎㄞ ㄩㄢˊ ㄧㄣ
半合元音	ㄅㄢˋ ㄏㄜˊ ㄩㄢˊ ㄧㄣ
半價倍息	ㄅㄢˋ ㄐㄧㄚˋ ㄅㄟˋ ㄒㄧˊ
半截漢子	ㄅㄢˋ ㄐㄧㄝˊ ㄏㄢˋ ˙ㄗ
半截入土	ㄅㄢˋ ㄐㄧㄝˊ ㄖㄨˋ ㄊㄨˇ
半間不界	ㄅㄢˋ ㄐㄧㄢˋ ㄅㄨˋ ㄐㄧㄝˋ
半箭之功	ㄅㄢˋ ㄐㄧㄢˋ ㄓ ㄍㄨㄥ
半青半黃	ㄅㄢˋ ㄑㄧㄥ ㄅㄢˋ ㄏㄨㄤˊ
半鹹水湖	ㄅㄢˋ ㄒㄧㄢˊ ㄕㄨㄟˇ ㄏㄨˊ
半新不舊	ㄅㄢˋ ㄒㄧㄣ ㄅㄨˋ ㄐㄧㄡˋ
半信半疑	ㄅㄢˋ ㄒㄧㄣˋ ㄅㄢˋ ㄧˊ
半信不信	ㄅㄢˋ ㄒㄧㄣˋ ㄅㄨˋ ㄒㄧㄣˋ
半痴不顛	ㄅㄢˋ ㄔ ㄅㄨˋ ㄉㄧㄢ
半朝鑾駕	ㄅㄢˋ ㄔㄠˊ ㄌㄨㄢˊ ㄐㄧㄚˋ
半籌不納	ㄅㄢˋ ㄔㄡˊ ㄅㄨˋ ㄋㄚˋ
半籌莫展	ㄅㄢˋ ㄔㄡˊ ㄇㄛˋ ㄓㄢˇ
半師之分	ㄅㄢˋ ㄕ ㄓ ㄈㄣˋ
半霎俄延	ㄅㄢˋ ㄕㄚˋ ㄜˊ ㄧㄢˊ
半身不遂	ㄅㄢˋ ㄕㄣ ㄅㄨˋ ㄙㄨㄟˊ
半上落下	ㄅㄢˋ ㄕㄤˋ ㄌㄨㄛˋ ㄒㄧㄚˋ
半生半熟	ㄅㄢˋ ㄕㄥ ㄅㄢˋ ㄕㄨˊ
半生不熟	ㄅㄢˋ ㄕㄥ ㄅㄨˋ ㄕㄨˊ
半菽不飽	ㄅㄢˋ ㄕㄨˊ ㄅㄨˋ ㄅㄠˇ
半睡半醒	ㄅㄢˋ ㄕㄨㄟˋ ㄅㄢˋ ㄒㄧㄥˇ
半日片刻	ㄅㄢˋ ㄖˋ ㄆㄧㄢˋ ㄎㄜˋ
半人半鬼	ㄅㄢˋ ㄖㄣˊ ㄅㄢˋ ㄍㄨㄟˇ
半絲麻線	ㄅㄢˋ ㄙ ㄇㄚˊ ㄒㄧㄢˋ
半死半活	ㄅㄢˋ ㄙˇ ㄅㄢˋ ㄏㄨㄛˊ
半死不活	ㄅㄢˋ ㄙˇ ㄅㄨˋ ㄏㄨㄛˊ
半三不四	ㄅㄢˋ ㄙㄢ ㄅㄨˋ ㄙˋ
半夜三更	ㄅㄢˋ ㄧㄝˋ ㄙㄢ ㄍㄥ
半掩半開	ㄅㄢˋ ㄧㄢˇ ㄅㄢˋ ㄎㄞ
伴侶動物	ㄅㄢˋ ㄌㄩˇ ㄉㄨㄥˋ ㄨˋ
伴唱影碟	ㄅㄢˋ ㄔㄤˋ ㄧㄥˇ ㄉㄧㄝˊ
伴食中書	ㄅㄢˋ ㄕˊ ㄓㄨㄥ ㄕㄨ
伴食宰相	ㄅㄢˋ ㄕˊ ㄗㄞˇ ㄒㄧㄤˋ
扮家家酒	ㄅㄢˋ ㄐㄧㄚ ㄐㄧㄚ ㄐㄧㄡˇ
辦事細則	ㄅㄢˋ ㄕˋ ㄒㄧˋ ㄗㄜˊ
奔波勞碌	ㄅㄣ ㄅㄛ ㄌㄠˊ ㄌㄨˋ
奔騰澎湃	ㄅㄣ ㄊㄥˊ ㄆㄥ ㄆㄞˋ
奔流不息	ㄅㄣ ㄌㄧㄡˊ ㄅㄨˋ ㄒㄧˊ
奔馳如電	ㄅㄣ ㄔˊ ㄖㄨˊ ㄉㄧㄢˋ
奔馳如雷	ㄅㄣ ㄔˊ ㄖㄨˊ ㄌㄟˊ
奔車朽索	ㄅㄣ ㄔㄜ ㄒㄧㄡˇ ㄙㄨㄛˇ
奔走風塵	ㄅㄣ ㄗㄡˇ ㄈㄥ ㄔㄣˊ
奔走逢迎	ㄅㄣ ㄗㄡˇ ㄈㄥˊ ㄧㄥˊ
奔走相告	ㄅㄣ ㄗㄡˇ ㄒㄧㄤ ㄍㄠˋ
奔走之友	ㄅㄣ ㄗㄡˇ ㄓ ㄧㄡˇ
奔走如市	ㄅㄣ ㄗㄡˇ ㄖㄨˊ ㄕˋ
奔逸絕塵	ㄅㄣ ㄧˋ ㄐㄩㄝˊ ㄔㄣˊ
本本分分	ㄅㄣˇ ㄅㄣˇ ㄈㄣˋ ㄈㄣˋ
本本源源	ㄅㄣˇ ㄅㄣˇ ㄩㄢˊ ㄩㄢˊ
本末不稱	ㄅㄣˇ ㄇㄛˋ ㄅㄨˋ ㄔㄥˋ
本末顛倒	ㄅㄣˇ ㄇㄛˋ ㄉㄧㄢ ㄉㄠˇ
本末舛逆	ㄅㄣˇ ㄇㄛˋ ㄔㄨㄢˇ ㄋㄧˋ
本末有序	ㄅㄣˇ ㄇㄛˋ ㄧㄡˇ ㄒㄩˋ
本大利寬	ㄅㄣˇ ㄉㄚˋ ㄌㄧˋ ㄎㄨㄢ
本等伎倆	ㄅㄣˇ ㄉㄥˇ ㄐㄧˋ ㄌㄧㄤˇ
本地風光	ㄅㄣˇ ㄉㄧˋ ㄈㄥ ㄍㄨㄤ
本土文化	ㄅㄣˇ ㄊㄨˇ ㄨㄣˊ ㄏㄨㄚˋ
本同末異	ㄅㄣˇ ㄊㄨㄥˊ ㄇㄛˋ ㄧˋ
本來面目	ㄅㄣˇ ㄌㄞˊ ㄇㄧㄢˋ ㄇㄨˋ
本小利微	ㄅㄣˇ ㄒㄧㄠˇ ㄌㄧˋ ㄨㄟˊ
本鄉本土	ㄅㄣˇ ㄒㄧㄤ ㄅㄣˇ ㄊㄨˇ
本性難移	ㄅㄣˇ ㄒㄧㄥˋ ㄋㄢˊ ㄧˊ
本支百世	ㄅㄣˇ ㄓ ㄅㄞˇ ㄕˋ
本枝百世	ㄅㄣˇ ㄓ ㄅㄞˇ ㄕˋ
本草綱目	ㄅㄣˇ ㄘㄠˇ ㄍㄤ ㄇㄨˋ
本草藥學	ㄅㄣˇ ㄘㄠˇ ㄧㄠˋ ㄒㄩㄝˊ
本司三院	ㄅㄣˇ ㄙ ㄙㄢ ㄩㄢˋ
本色當行	ㄅㄣˇ ㄙㄜˋ ㄉㄤ ㄏㄤˊ
本位主義	ㄅㄣˇ ㄨㄟˋ ㄓㄨˇ ㄧˋ
坌鳥先飛	ㄅㄣˋ ㄋㄧㄠˇ ㄒㄧㄢ ㄈㄟ
奔井投河	ㄅㄣˋ ㄐㄧㄥˇ ㄊㄡˊ ㄏㄜˊ
笨笨拉拉	ㄅㄣˋ ㄅㄣˋ ㄌㄚ ㄌㄚ
笨頭笨腦	ㄅㄣˋ ㄊㄡˊ ㄅㄣˋ ㄋㄠˇ
笨鳥先飛	ㄅㄣˋ ㄋㄧㄠˇ ㄒㄧㄢ ㄈㄟ
笨口拙舌	ㄅㄣˋ ㄎㄡˇ ㄓㄨㄛˊ ㄕㄜˊ
笨雀先飛	ㄅㄣˋ ㄑㄩㄝˋ ㄒㄧㄢ ㄈㄟ
笨手笨腳	ㄅㄣˋ ㄕㄡˇ ㄅㄣˋ ㄐㄧㄠˇ
笨嘴笨腮	ㄅㄣˋ ㄗㄨㄟˇ ㄅㄣˋ ㄙㄞ
笨嘴拙腮	ㄅㄣˋ ㄗㄨㄟˇ ㄓㄨㄛˊ ㄙㄞ
幫個場子	ㄅㄤ ˙ㄍㄜ ㄔㄤˇ ˙ㄗ
邦家之光	ㄅㄤ ㄐㄧㄚ ㄓ ㄍㄨㄤ
幫懶鑽閑	ㄅㄤ ㄌㄢˇ ㄗㄨㄢ ㄒㄧㄢˊ
幫狗吃食	ㄅㄤ ㄍㄡˇ ㄔ ㄕˊ
幫虎吃食	ㄅㄤ ㄏㄨˇ ㄔ ㄕˊ
幫閑鑽懶	ㄅㄤ ㄒㄧㄢˊ ㄗㄨㄢ ㄌㄢˇ
綁赴市曹	ㄅㄤˇ ㄈㄨˋ ㄕˋ ㄘㄠˊ
榜上無名	ㄅㄤˇ ㄕㄤˋ ㄨˊ ㄇㄧㄥˊ
傍門依戶	ㄅㄤˋ ㄇㄣˊ ㄧ ㄏㄨˋ
傍人門戶	ㄅㄤˋ ㄖㄣˊ ㄇㄣˊ ㄏㄨˋ
傍人籬壁	ㄅㄤˋ ㄖㄣˊ ㄌㄧˊ ㄅㄧˋ
棒狀桿菌	ㄅㄤˋ ㄓㄨㄤˋ ㄍㄢˇ ㄐㄩㄣˋ
崩解作用	ㄅㄥ ㄐㄧㄝˇ ㄗㄨㄛˋ ㄩㄥˋ
崩城之哭	ㄅㄥ ㄔㄥˊ ㄓ ㄎㄨ
繃扒弔拷	ㄅㄥ ㄅㄚ ㄉㄧㄠˋ ㄎㄠˇ
繃扒吊拷	ㄅㄥ ㄅㄚ ㄉㄧㄠˋ ㄎㄠˇ
繃繃拽拽	ㄅㄥ ㄅㄥ ㄓㄨㄞˋ ㄓㄨㄞˋ
繃爬吊拷	ㄅㄥ ㄆㄚˊ ㄉㄧㄠˋ ㄎㄠˇ
比肩隨踵	ㄅㄧˋ ㄐㄧㄢ ㄙㄨㄟˊ ㄓㄨㄥˇ
絣扒吊拷	ㄅㄥ ㄅㄚ ㄉㄧㄠˋ ㄎㄠˇ
蹦蹦跳跳	ㄅㄥˋ ㄅㄥˋ ㄊㄧㄠˋ ㄊㄧㄠˋ
逼不得已	ㄅㄧ ㄅㄨˋ ㄉㄜˊ ㄧˇ
逼民為盜	ㄅㄧ ㄇㄧㄣˊ ㄨㄟˊ ㄉㄠˋ
逼良為娼	ㄅㄧ ㄌㄧㄤˊ ㄨㄟˊ ㄔㄤ
逼手逼腳	ㄅㄧ ㄕㄡˇ ㄅㄧ ㄐㄧㄠˇ
逼人太甚	ㄅㄧ ㄖㄣˊ ㄊㄞˋ ㄕㄣˋ
鼻破裂音	ㄅㄧˊ ㄆㄛˋ ㄌㄧㄝˋ ㄧㄣ
鼻塌嘴歪	ㄅㄧˊ ㄊㄚ ㄗㄨㄟˇ ㄨㄞ
鼻頭出火	ㄅㄧˊ ㄊㄡˊ ㄔㄨ ㄏㄨㄛˇ
鼻鼾如雷	ㄅㄧˊ ㄏㄢ ㄖㄨˊ ㄌㄟˊ
鼻化元音	ㄅㄧˊ ㄏㄨㄚˋ ㄩㄢˊ ㄧㄣ
鼻青臉腫	ㄅㄧˊ ㄑㄧㄥ ㄌㄧㄢˇ ㄓㄨㄥˇ
鼻中出火	ㄅㄧˊ ㄓㄨㄥ ㄔㄨ ㄏㄨㄛˇ
鼻子裡笑	ㄅㄧˊ ˙ㄗ ㄌㄧˇ ㄒㄧㄠˋ
鼻子一酸	ㄅㄧˊ ˙ㄗ ㄧ ㄙㄨㄢ
鼻塞聲重	ㄅㄧˊ ㄙㄜˋ ㄕㄥ ㄓㄨㄥˋ
鼻偃齒露	ㄅㄧˊ ㄧㄢˇ ㄔˇ ㄌㄨˋ
鼻無梁柱	ㄅㄧˊ ㄨˊ ㄌㄧㄤˊ ㄓㄨˋ
匕鬯不驚	ㄅㄧˇ ㄔㄤˋ ㄅㄨˋ ㄐㄧㄥ
比目連枝	ㄅㄧˇ ㄇㄨˋ ㄌㄧㄢˊ ㄓ
比量齊觀	ㄅㄧˇ ㄌㄧㄤˋ ㄑㄧˊ ㄍㄨㄢ
比個高低	ㄅㄧˇ ˙ㄍㄜ ㄍㄠ ㄉㄧ
比個高下	ㄅㄧˇ ˙ㄍㄜ ㄍㄠ ㄒㄧㄚˋ
比基尼島	ㄅㄧˇ ㄐㄧ ㄋㄧˊ ㄉㄠˇ
比較美學	ㄅㄧˇ ㄐㄧㄠˋ ㄇㄟˇ ㄒㄩㄝˊ
比較文學	ㄅㄧˇ ㄐㄧㄠˋ ㄨㄣˊ ㄒㄩㄝˊ
比箭掄拳	ㄅㄧˇ ㄐㄧㄢˋ ㄌㄨㄣ ㄑㄩㄢˊ
比權量力	ㄅㄧˇ ㄑㄩㄢˊ ㄌㄧㄤˋ ㄌㄧˋ
比顯興隱	ㄅㄧˇ ㄒㄧㄢˇ ㄒㄧㄥˋ ㄧㄣˇ
比張比李	ㄅㄧˇ ㄓㄤ ㄅㄧˇ ㄌㄧˇ
比眾不同	ㄅㄧˇ ㄓㄨㄥˋ ㄅㄨˋ ㄊㄨㄥˊ
比手畫腳	ㄅㄧˇ ㄕㄡˇ ㄏㄨㄚˋ ㄐㄧㄠˇ
比薩斜塔	ㄅㄧˇ ㄙㄚˋ ㄒㄧㄝˊ ㄊㄚˇ
比翼連枝	ㄅㄧˇ ㄧˋ ㄌㄧㄢˊ ㄓ
比翼雙飛	ㄅㄧˇ ㄧˋ ㄕㄨㄤ ㄈㄟ
比武招親	ㄅㄧˇ ㄨˇ ㄓㄠ ㄑㄧㄣ
比物連類	ㄅㄧˇ ㄨˋ ㄌㄧㄢˊ ㄌㄟˋ
彼得大帝	ㄅㄧˇ ㄉㄜˊ ㄉㄚˋ ㄉㄧˋ
彼竭我盈	ㄅㄧˇ ㄐㄧㄝˊ ㄨㄛˇ ㄧㄥˊ
彼長我消	ㄅㄧˇ ㄓㄤˇ ㄨㄛˇ ㄒㄧㄠ
彼眾我寡	ㄅㄧˇ ㄓㄨㄥˋ ㄨㄛˇ ㄍㄨㄚˇ
彼倡此和	ㄅㄧˇ ㄔㄤˋ ㄘˇ ㄏㄜˋ
彼唱此和	ㄅㄧˇ ㄔㄤˋ ㄘˇ ㄏㄜˋ
筆補造化	ㄅㄧˇ ㄅㄨˇ ㄗㄠˋ ㄏㄨㄚˋ
筆墨官司	ㄅㄧˇ ㄇㄛˋ ㄍㄨㄢ ㄙ
筆墨紙硯	ㄅㄧˇ ㄇㄛˋ ㄓˇ ㄧㄢˋ
筆墨生涯	ㄅㄧˇ ㄇㄛˋ ㄕㄥ ㄧㄚˊ
筆夢生花	ㄅㄧˇ ㄇㄥˋ ㄕㄥ ㄏㄨㄚ
筆刀硯城	ㄅㄧˇ ㄉㄠ ㄧㄢˋ ㄔㄥˊ
筆底生花	ㄅㄧˇ ㄉㄧˇ ㄕㄥ ㄏㄨㄚ
筆斷意連	ㄅㄧˇ ㄉㄨㄢˋ ㄧˋ ㄌㄧㄢˊ
筆力扛鼎	ㄅㄧˇ ㄌㄧˋ ㄎㄤˊ ㄉㄧㄥˇ
筆力萬鈞	ㄅㄧˇ ㄌㄧˋ ㄨㄢˋ ㄐㄩㄣ
筆耕墨耘	ㄅㄧˇ ㄍㄥ ㄇㄛˋ ㄩㄣˊ
筆翰如流	ㄅㄧˇ ㄏㄢˋ ㄖㄨˊ ㄌㄧㄡˊ
筆跡鑑定	ㄅㄧˇ ㄐㄧ ㄐㄧㄢˋ ㄉㄧㄥˋ
筆記小說	ㄅㄧˇ ㄐㄧˋ ㄒㄧㄠˇ ㄕㄨㄛ
筆下超生	ㄅㄧˇ ㄒㄧㄚˋ ㄔㄠ ㄕㄥ
筆楮難窮	ㄅㄧˇ ㄔㄨˇ ㄋㄢˊ ㄑㄩㄥˊ
筆走龍蛇	ㄅㄧˇ ㄗㄡˇ ㄌㄨㄥˊ ㄕㄜˊ
筆參造化	ㄅㄧˇ ㄘㄢ ㄗㄠˋ ㄏㄨㄚˋ
筆掃千軍	ㄅㄧˇ ㄙㄠˇ ㄑㄧㄢ ㄐㄩㄣ
鄙言俚語	ㄅㄧˇ ㄧㄢˊ ㄌㄧˇ ㄩˇ
鄙夫之見	ㄅㄧˇ ㄈㄨ ㄓ ㄐㄧㄢˋ
鄙俗不堪	ㄅㄧˇ ㄙㄨˊ ㄅㄨˋ ㄎㄢ
鄙言累句	ㄅㄧˇ ㄧㄢˊ ㄌㄟˇ ㄐㄩˋ
比比皆然	ㄅㄧˋ ㄅㄧˋ ㄐㄧㄝ ㄖㄢˊ
比年不登	ㄅㄧˋ ㄋㄧㄢˊ ㄅㄨˋ ㄉㄥ
比鄰而居	ㄅㄧˋ ㄌㄧㄣˊ ㄦˊ ㄐㄩ
比肩繼踵	ㄅㄧˋ ㄐㄧㄢ ㄐㄧˋ ㄓㄨㄥˇ
比肩皆是	ㄅㄧˋ ㄐㄧㄢ ㄐㄧㄝ ㄕˋ
比肩而立	ㄅㄧˋ ㄐㄧㄢ ㄦˊ ㄌㄧˋ
比肩而事	ㄅㄧˋ ㄐㄧㄢ ㄦˊ ㄕˋ
比歲不登	ㄅㄧˋ ㄙㄨㄟˋ ㄅㄨˋ ㄉㄥ
比屋可封	ㄅㄧˋ ㄨ ㄎㄜˇ ㄈㄥ
比屋而封	ㄅㄧˋ ㄨ ㄦˊ ㄈㄥ
比屋而誅	ㄅㄧˋ ㄨ ㄦˊ ㄓㄨ
篦頭師傅	ㄅㄧˋ ㄊㄡˊ ㄕ ㄈㄨˋ
必必剝剝	ㄅㄧˋ ㄅㄧˋ ㄅㄛ ㄅㄛ
必不得已	ㄅㄧˋ ㄅㄨˋ ㄉㄜˊ ㄧˇ
必經之路	ㄅㄧˋ ㄐㄧㄥ ㄓ ㄌㄨˋ
必爭之地	ㄅㄧˋ ㄓㄥ ㄓ ㄉㄧˋ
必要條件	ㄅㄧˋ ㄧㄠˋ ㄊㄧㄠˊ ㄐㄧㄢˋ
俾晝作夜	ㄅㄧˋ ㄓㄡˋ ㄗㄨㄛˋ ㄧㄝˋ
俾爾遐福	ㄅㄧˋ ㄦˇ ㄒㄧㄚˊ ㄈㄨˊ
婢膝奴顏	ㄅㄧˋ ㄒㄧ ㄋㄨˊ ㄧㄢˊ
婢學夫人	ㄅㄧˋ ㄒㄩㄝˊ ㄈㄨ ㄖㄣˊ
婢作夫人	ㄅㄧˋ ㄗㄨㄛˋ ㄈㄨ ㄖㄣˊ
睥睨窺覦	ㄅㄧˋ ㄋㄧˋ ㄎㄨㄟ ㄩˊ
睥睨物表	ㄅㄧˋ ㄋㄧˋ ㄨˋ ㄅㄧㄠˇ
裨補闕漏	ㄅㄧˋ ㄅㄨˇ ㄑㄩㄝ ㄌㄡˋ
髀肉復生	ㄅㄧˋ ㄖㄡˋ ㄈㄨˋ ㄕㄥ
敝屣視之	ㄅㄧˋ ㄒㄧˇ ㄕˋ ㄓ
敝屣自珍	ㄅㄧˋ ㄒㄧˇ ㄗˋ ㄓㄣ
敝屣尊榮	ㄅㄧˋ ㄒㄧˇ ㄗㄨㄣ ㄖㄨㄥˊ
敝屣王侯	ㄅㄧˋ ㄒㄧˇ ㄨㄤˊ ㄏㄡˊ
敝帚千金	ㄅㄧˋ ㄓㄡˇ ㄑㄧㄢ ㄐㄧㄣ
弊絕風清	ㄅㄧˋ ㄐㄩㄝˊ ㄈㄥ ㄑㄧㄥ
弊帚千金	ㄅㄧˋ ㄓㄡˇ ㄑㄧㄢ ㄐㄧㄣ
弊帚自珍	ㄅㄧˋ ㄓㄡˇ ㄗˋ ㄓㄣ
弊車駑馬	ㄅㄧˋ ㄔㄜ ㄋㄨˊ ㄇㄚˇ
弊車羸馬	ㄅㄧˋ ㄔㄜ ㄌㄟˊ ㄇㄚˇ
