# MOE 《成語典》 government-sourced idiom lexicon. See README.md.
海市蜃樓	ㄏㄞˇ ㄕˋ ㄕㄣˋ ㄌㄡˊ
口是心非	ㄎㄡˇ ㄕˋ ㄒㄧㄣ ㄈㄟ
毛遂自薦	ㄇㄠˊ ㄙㄨㄟˋ ㄗˋ ㄐㄧㄢˋ
不毛之地	ㄅㄨˋ ㄇㄠˊ ㄓ ㄉㄧˋ
大發雷霆	ㄉㄚˋ ㄈㄚ ㄌㄟˊ ㄊㄧㄥˊ
外強中乾	ㄨㄞˋ ㄑㄧㄤˊ ㄓㄨㄥ ㄍㄢ
聲東擊西	ㄕㄥ ㄉㄨㄥ ㄐㄧˊ ㄒㄧ
井井有條	ㄐㄧㄥˇ ㄐㄧㄥˇ ㄧㄡˇ ㄊㄧㄠˊ
六神無主	ㄌㄧㄡˋ ㄕㄣˊ ㄨˊ ㄓㄨˇ
平步青雲	ㄆㄧㄥˊ ㄅㄨˋ ㄑㄧㄥ ㄩㄣˊ
一知半解	ㄧ ㄓ ㄅㄢˋ ㄐㄧㄝˇ
自怨自艾	ㄗˋ ㄩㄢˋ ㄗˋ ㄧˋ
曲高和寡	ㄑㄩˇ ㄍㄠ ㄏㄜˋ ㄍㄨㄚˇ
本末倒置	ㄅㄣˇ ㄇㄛˋ ㄉㄠˋ ㄓˋ
怨聲載道	ㄩㄢˋ ㄕㄥ ㄗㄞˋ ㄉㄠˋ
良莠不齊	ㄌㄧㄤˊ ㄧㄡˋ ㄅㄨˋ ㄑㄧˊ
指桑罵槐	ㄓˇ ㄙㄤ ㄇㄚˋ ㄏㄨㄞˊ
忍氣吞聲	ㄖㄣˇ ㄑㄧˋ ㄊㄨㄣ ㄕㄥ
投桃報李	ㄊㄡˊ ㄊㄠˊ ㄅㄠˋ ㄌㄧˇ
空前絕後	ㄎㄨㄥ ㄑㄧㄢˊ ㄐㄩㄝˊ ㄏㄡˋ
水乳交融	ㄕㄨㄟˇ ㄖㄨˇ ㄐㄧㄠ ㄖㄨㄥˊ
否極泰來	ㄆㄧˇ ㄐㄧˊ ㄊㄞˋ ㄌㄞˊ
飲水思源	ㄧㄣˇ ㄕㄨㄟˇ ㄙ ㄩㄢˊ
夜以繼日	ㄧㄝˋ ㄧˇ ㄐㄧˋ ㄖˋ
防微杜漸	ㄈㄤˊ ㄨㄟˊ ㄉㄨˋ ㄐㄧㄢˋ
岌岌可危	ㄐㄧˊ ㄐㄧˊ ㄎㄜˇ ㄨㄟˊ
克紹箕裘	ㄎㄜˋ ㄕㄠˋ ㄐㄧ ㄑㄧㄡˊ
兩敗俱傷	ㄌㄧㄤˇ ㄅㄞˋ ㄐㄩˋ ㄕㄤ
兩全其美	ㄌㄧㄤˇ ㄑㄩㄢˊ ㄑㄧˊ ㄇㄟˇ
才高八斗	ㄘㄞˊ ㄍㄠ ㄅㄚ ㄉㄡˇ
沽名釣譽	ㄍㄨ ㄇㄧㄥˊ ㄉㄧㄠˋ ㄩˋ
盲人摸象	ㄇㄤˊ ㄖㄣˊ ㄇㄛ ㄒㄧㄤˋ
因陋就簡	ㄧㄣ ㄌㄡˋ ㄐㄧㄡˋ ㄐㄧㄢˇ
見獵心喜	ㄐㄧㄢˋ ㄌㄧㄝˋ ㄒㄧㄣ ㄒㄧˇ
以訛傳訛	ㄧˇ ㄜˊ ㄔㄨㄢˊ ㄜˊ
一落千丈	ㄧ ㄌㄨㄛˋ ㄑㄧㄢ ㄓㄤˋ
信口開河	ㄒㄧㄣˋ ㄎㄡˇ ㄎㄞ ㄏㄜˊ
欣欣向榮	ㄒㄧㄣ ㄒㄧㄣ ㄒㄧㄤˋ ㄖㄨㄥˊ
巧取豪奪	ㄑㄧㄠˇ ㄑㄩˇ ㄏㄠˊ ㄉㄨㄛˊ
虎視眈眈	ㄏㄨˇ ㄕˋ ㄉㄢ ㄉㄢ
怨天尤人	ㄩㄢˋ ㄊㄧㄢ ㄧㄡˊ ㄖㄣˊ
水泄不通	ㄕㄨㄟˇ ㄒㄧㄝˋ ㄅㄨˋ ㄊㄨㄥ
一氣呵成	ㄧ ㄑㄧˋ ㄏㄜ ㄔㄥˊ
觸類旁通	ㄔㄨˋ ㄌㄟˋ ㄆㄤˊ ㄊㄨㄥ
殺雞取卵	ㄕㄚ ㄐㄧ ㄑㄩˇ ㄌㄨㄢˇ
面面相覷	ㄇㄧㄢˋ ㄇㄧㄢˋ ㄒㄧㄤ ㄑㄩˋ
一針見血	ㄧ ㄓㄣ ㄐㄧㄢˋ ㄒㄧㄝˇ
老生常談	ㄌㄠˇ ㄕㄥ ㄔㄤˊ ㄊㄢˊ
初出茅廬	ㄔㄨ ㄔㄨ ㄇㄠˊ ㄌㄨˊ
萬籟俱寂	ㄨㄢˋ ㄌㄞˋ ㄐㄩˋ ㄐㄧˊ
當頭棒喝	ㄉㄤ ㄊㄡˊ ㄅㄤˋ ㄏㄜˋ
完璧歸趙	ㄨㄢˊ ㄅㄧˋ ㄍㄨㄟ ㄓㄠˋ
三緘其口	ㄙㄢ ㄐㄧㄢ ㄑㄧˊ ㄎㄡˇ
從容不迫	ㄘㄨㄥ ㄖㄨㄥˊ ㄅㄨˋ ㄆㄛˋ
九牛一毛	ㄐㄧㄡˇ ㄋㄧㄡˊ ㄧ ㄇㄠˊ
滄海遺珠	ㄘㄤ ㄏㄞˇ ㄧˊ ㄓㄨ
鐵面無私	ㄊㄧㄝˇ ㄇㄧㄢˋ ㄨˊ ㄙ
望眼欲穿	ㄨㄤˋ ㄧㄢˇ ㄩˋ ㄔㄨㄢ
笑容可掬	ㄒㄧㄠˋ ㄖㄨㄥˊ ㄎㄜˇ ㄐㄩˊ
揮金如土	ㄏㄨㄟ ㄐㄧㄣ ㄖㄨˊ ㄊㄨˇ
爐火純青	ㄌㄨˊ ㄏㄨㄛˇ ㄔㄨㄣˊ ㄑㄧㄥ
魚目混珠	ㄩˊ ㄇㄨˋ ㄏㄨㄣˋ ㄓㄨ
嗤之以鼻	ㄔ ㄓ ㄧˇ ㄅㄧˊ
駕輕就熟	ㄐㄧㄚˋ ㄑㄧㄥ ㄐㄧㄡˋ ㄕㄡˊ
鴉雀無聲	ㄧㄚ ㄑㄩㄝˋ ㄨˊ ㄕㄥ
舉棋不定	ㄐㄩˇ ㄑㄧˊ ㄅㄨˋ ㄉㄧㄥˋ
痛定思痛	ㄊㄨㄥˋ ㄉㄧㄥˋ ㄙ ㄊㄨㄥˋ
黔驢技窮	ㄑㄧㄢˊ ㄌㄩˊ ㄐㄧˋ ㄑㄩㄥˊ
孜孜不倦	ㄗ ㄗ ㄅㄨˋ ㄐㄩㄢˋ
急流勇退	ㄐㄧˊ ㄌㄧㄡˊ ㄩㄥˇ ㄊㄨㄟˋ
赴湯蹈火	ㄈㄨˋ ㄊㄤ ㄉㄠˋ ㄏㄨㄛˇ
生吞活剝	ㄕㄥ ㄊㄨㄣ ㄏㄨㄛˊ ㄅㄛ
暴虎馮河	ㄅㄠˋ ㄏㄨˇ ㄆㄧㄥˊ ㄏㄜˊ
喋喋不休	ㄉㄧㄝˊ ㄉㄧㄝˊ ㄅㄨˋ ㄒㄧㄡ
包藏禍心	ㄅㄠ ㄘㄤˊ ㄏㄨㄛˋ ㄒㄧㄣ
四海為家	ㄙˋ ㄏㄞˇ ㄨㄟˊ ㄐㄧㄚ
請君入甕	ㄑㄧㄥˇ ㄐㄩㄣ ㄖㄨˋ ㄨㄥˋ
聞雞起舞	ㄨㄣˊ ㄐㄧ ㄑㄧˇ ㄨˇ
旗鼓相當	ㄑㄧˊ ㄍㄨˇ ㄒㄧㄤ ㄉㄤ
倒行逆施	ㄉㄠˋ ㄒㄧㄥˊ ㄋㄧˋ ㄕ
差強人意	ㄔㄚ ㄑㄧㄤˊ ㄖㄣˊ ㄧˋ
樂不可支	ㄌㄜˋ ㄅㄨˋ ㄎㄜˇ ㄓ
談虎色變	ㄊㄢˊ ㄏㄨˇ ㄙㄜˋ ㄅㄧㄢˋ
分道揚鑣	ㄈㄣ ㄉㄠˋ ㄧㄤˊ ㄅㄧㄠ
曇花一現	ㄊㄢˊ ㄏㄨㄚ ㄧ ㄒㄧㄢˋ
禮尚往來	ㄌㄧˇ ㄕㄤˋ ㄨㄤˇ ㄌㄞˊ
節外生枝	ㄐㄧㄝˊ ㄨㄞˋ ㄕㄥ ㄓ
高朋滿座	ㄍㄠ ㄆㄥˊ ㄇㄢˇ ㄗㄨㄛˋ
腳踏實地	ㄐㄧㄠˇ ㄊㄚˋ ㄕˊ ㄉㄧˋ
前功盡棄	ㄑㄧㄢˊ ㄍㄨㄥ ㄐㄧㄣˋ ㄑㄧˋ
招搖過市	ㄓㄠ ㄧㄠˊ ㄍㄨㄛˋ ㄕˋ
井底之蛙	ㄐㄧㄥˇ ㄉㄧˇ ㄓ ㄨㄚ
梁上君子	ㄌㄧㄤˊ ㄕㄤˋ ㄐㄩㄣ ㄗˇ
畫龍點睛	ㄏㄨㄚˋ ㄌㄨㄥˊ ㄉㄧㄢˇ ㄐㄧㄥ
寄人籬下	ㄐㄧˋ ㄖㄣˊ ㄌㄧˊ ㄒㄧㄚˋ
開源節流	ㄎㄞ ㄩㄢˊ ㄐㄧㄝˊ ㄌㄧㄡˊ
既往不咎	ㄐㄧˋ ㄨㄤˇ ㄅㄨˋ ㄐㄧㄡˋ
興高采烈	ㄒㄧㄥˋ ㄍㄠ ㄘㄞˇ ㄌㄧㄝˋ
張冠李戴	ㄓㄤ ㄍㄨㄢ ㄌㄧˇ ㄉㄞˋ
匹夫之勇	ㄆㄧˇ ㄈㄨ ㄓ ㄩㄥˇ
食言而肥	ㄕˊ ㄧㄢˊ ㄦˊ ㄈㄟˊ
伯仲之間	ㄅㄛˊ ㄓㄨㄥˋ ㄓ ㄐㄧㄢ
走投無路	ㄗㄡˇ ㄊㄡˊ ㄨˊ ㄌㄨˋ
呼風喚雨	ㄏㄨ ㄈㄥ ㄏㄨㄢˋ ㄩˇ
茅塞頓開	ㄇㄠˊ ㄙㄜˋ ㄉㄨㄣˋ ㄎㄞ
生靈塗炭	ㄕㄥ ㄌㄧㄥˊ ㄊㄨˊ ㄊㄢˋ
登峰造極	ㄉㄥ ㄈㄥ ㄗㄠˋ ㄐㄧˊ
正襟危坐	ㄓㄥˋ ㄐㄧㄣ ㄨㄟˊ ㄗㄨㄛˋ
目中無人	ㄇㄨˋ ㄓㄨㄥ ㄨˊ ㄖㄣˊ
順水推舟	ㄕㄨㄣˋ ㄕㄨㄟˇ ㄊㄨㄟ ㄓㄡ
節衣縮食	ㄐㄧㄝˊ ㄧ ㄙㄨㄛ ㄕˊ
招搖撞騙	ㄓㄠ ㄧㄠˊ ㄓㄨㄤˋ ㄆㄧㄢˋ
杯盤狼藉	ㄅㄟ ㄆㄢˊ ㄌㄤˊ ㄐㄧˊ
懸崖勒馬	ㄒㄩㄢˊ ㄧㄞˊ ㄌㄜˋ ㄇㄚˇ
肆無忌憚	ㄙˋ ㄨˊ ㄐㄧˋ ㄉㄢˋ
手不釋卷	ㄕㄡˇ ㄅㄨˋ ㄕˋ ㄐㄩㄢˋ
春風得意	ㄔㄨㄣ ㄈㄥ ㄉㄜˊ ㄧˋ
不足掛齒	ㄅㄨˋ ㄗㄨˊ ㄍㄨㄚˋ ㄔˇ
不識時務	ㄅㄨˋ ㄕˋ ㄕˊ ㄨˋ
石破天驚	ㄕˊ ㄆㄛˋ ㄊㄧㄢ ㄐㄧㄥ
覆水難收	ㄈㄨˋ ㄕㄨㄟˇ ㄋㄢˊ ㄕㄡ
難兄難弟	ㄋㄢˊ ㄒㄩㄥ ㄋㄢˊ ㄉㄧˋ
海闊天空	ㄏㄞˇ ㄎㄨㄛˋ ㄊㄧㄢ ㄎㄨㄥ
偷天換日	ㄊㄡ ㄊㄧㄢ ㄏㄨㄢˋ ㄖˋ
七上八下	ㄑㄧ ㄕㄤˋ ㄅㄚ ㄒㄧㄚˋ
孤芳自賞	ㄍㄨ ㄈㄤ ㄗˋ ㄕㄤˇ
束手無策	ㄕㄨˋ ㄕㄡˇ ㄨˊ ㄘㄜˋ
心心相印	ㄒㄧㄣ ㄒㄧㄣ ㄒㄧㄤ ㄧㄣˋ
空穴來風	ㄎㄨㄥ ㄒㄩㄝˋ ㄌㄞˊ ㄈㄥ
步步為營	ㄅㄨˋ ㄅㄨˋ ㄨㄟˊ ㄧㄥˊ
坐以待斃	ㄗㄨㄛˋ ㄧˇ ㄉㄞˋ ㄅㄧˋ
一舉兩得	ㄧ ㄐㄩˇ ㄌㄧㄤˇ ㄉㄜˊ
心照不宣	ㄒㄧㄣ ㄓㄠˋ ㄅㄨˋ ㄒㄩㄢ
一介不取	ㄧ ㄐㄧㄝˋ ㄅㄨˋ ㄑㄩˇ
守口如瓶	ㄕㄡˇ ㄎㄡˇ ㄖㄨˊ ㄆㄧㄥˊ
人云亦云	ㄖㄣˊ ㄩㄣˊ ㄧˋ ㄩㄣˊ
自投羅網	ㄗˋ ㄊㄡˊ ㄌㄨㄛˊ ㄨㄤˇ
人面獸心	ㄖㄣˊ ㄇㄧㄢˋ ㄕㄡˋ ㄒㄧㄣ
忘恩負義	ㄨㄤˋ ㄣ ㄈㄨˋ ㄧˋ
力透紙背	ㄌㄧˋ ㄊㄡˋ ㄓˇ ㄅㄟˋ
小心翼翼	ㄒㄧㄠˇ ㄒㄧㄣ ㄧˋ ㄧˋ
一目十行	ㄧ ㄇㄨˋ ㄕˊ ㄏㄤˊ
大逆不道	ㄉㄚˋ ㄋㄧˋ ㄅㄨˋ ㄉㄠˋ
口碑載道	ㄎㄡˇ ㄅㄟ ㄗㄞˋ ㄉㄠˋ
失之交臂	ㄕ ㄓ ㄐㄧㄠ ㄅㄧˋ
上行下效	ㄕㄤˋ ㄒㄧㄥˊ ㄒㄧㄚˋ ㄒㄧㄠˋ
一刀兩斷	ㄧ ㄉㄠ ㄌㄧㄤˇ ㄉㄨㄢˋ
川流不息	ㄔㄨㄢ ㄌㄧㄡˊ ㄅㄨˋ ㄒㄧˊ
毛骨悚然	ㄇㄠˊ ㄍㄨˇ ㄙㄨㄥˇ ㄖㄢˊ
天涯海角	ㄊㄧㄢ ㄧㄚˊ ㄏㄞˇ ㄐㄧㄠˇ
先聲奪人	ㄒㄧㄢ ㄕㄥ ㄉㄨㄛˊ ㄖㄣˊ
心不在焉	ㄒㄧㄣ ㄅㄨˋ ㄗㄞˋ ㄧㄢ
心花怒放	ㄒㄧㄣ ㄏㄨㄚ ㄋㄨˋ ㄈㄤˋ
九死一生	ㄐㄧㄡˇ ㄙˇ ㄧ ㄕㄥ
三思而行	ㄙㄢ ㄙ ㄦˊ ㄒㄧㄥˊ
三長兩短	ㄙㄢ ㄔㄤˊ ㄌㄧㄤˇ ㄉㄨㄢˇ
汗流浹背	ㄏㄢˋ ㄌㄧㄡˊ ㄐㄧㄚˊ ㄅㄟˋ
白駒過隙	ㄅㄞˊ ㄐㄩ ㄍㄨㄛˋ ㄒㄧˋ
寸草春暉	ㄘㄨㄣˋ ㄘㄠˇ ㄔㄨㄣ ㄏㄨㄟ
天造地設	ㄊㄧㄢ ㄗㄠˋ ㄉㄧˋ ㄕㄜˋ
如數家珍	ㄖㄨˊ ㄕㄨˇ ㄐㄧㄚ ㄓㄣ
如膠似漆	ㄖㄨˊ ㄐㄧㄠ ㄙˋ ㄑㄧ
冰消瓦解	ㄅㄧㄥ ㄒㄧㄠ ㄨㄚˇ ㄐㄧㄝˇ
得寸進尺	ㄉㄜˊ ㄘㄨㄣˋ ㄐㄧㄣˋ ㄔˇ
相形見絀	ㄒㄧㄤ ㄒㄧㄥˊ ㄐㄧㄢˋ ㄔㄨˋ
情不自禁	ㄑㄧㄥˊ ㄅㄨˋ ㄗˋ ㄐㄧㄣ
弱不禁風	ㄖㄨㄛˋ ㄅㄨˋ ㄐㄧㄣ ㄈㄥ
酒囊飯袋	ㄐㄧㄡˇ ㄋㄤˊ ㄈㄢˋ ㄉㄞˋ
想入非非	ㄒㄧㄤˇ ㄖㄨˋ ㄈㄟ ㄈㄟ
虛張聲勢	ㄒㄩ ㄓㄤ ㄕㄥ ㄕˋ
虛與委蛇	ㄒㄩ ㄩˇ ㄨㄟ ㄧˊ
進退維谷	ㄐㄧㄣˋ ㄊㄨㄟˋ ㄨㄟˊ ㄍㄨˇ
後生可畏	ㄏㄡˋ ㄕㄥ ㄎㄜˇ ㄨㄟˋ
胸無點墨	ㄒㄩㄥ ㄨˊ ㄉㄧㄢˇ ㄇㄛˋ
鬼鬼祟祟	ㄍㄨㄟˇ ㄍㄨㄟˇ ㄙㄨㄟˋ ㄙㄨㄟˋ
置若罔聞	ㄓˋ ㄖㄨㄛˋ ㄨㄤˇ ㄨㄣˊ
風馳電掣	ㄈㄥ ㄔˊ ㄉㄧㄢˋ ㄔㄜˋ
捕風捉影	ㄅㄨˇ ㄈㄥ ㄓㄨㄛ ㄧㄥˇ
義不容辭	ㄧˋ ㄅㄨˋ ㄖㄨㄥˊ ㄘˊ
異想天開	ㄧˋ ㄒㄧㄤˇ ㄊㄧㄢ ㄎㄞ
隔靴搔癢	ㄍㄜˊ ㄒㄩㄝ ㄙㄠ ㄧㄤˇ
雞鳴狗盜	ㄐㄧ ㄇㄧㄥˊ ㄍㄡˇ ㄉㄠˋ
當仁不讓	ㄉㄤ ㄖㄣˊ ㄅㄨˋ ㄖㄤˋ
鳳毛麟角	ㄈㄥˋ ㄇㄠˊ ㄌㄧㄣˊ ㄐㄧㄠˇ
滿面春風	ㄇㄢˇ ㄇㄧㄢˋ ㄔㄨㄣ ㄈㄥ
恍然大悟	ㄏㄨㄤˇ ㄖㄢˊ ㄉㄚˋ ㄨˋ
美輪美奐	ㄇㄟˇ ㄌㄨㄣˊ ㄇㄟˇ ㄏㄨㄢˋ
穿鑿附會	ㄔㄨㄢ ㄗㄨㄛˋ ㄈㄨˋ ㄏㄨㄟˋ
咬文嚼字	ㄧㄠˇ ㄨㄣˊ ㄐㄧㄠˊ ㄗˋ
亡羊補牢	ㄨㄤˊ ㄧㄤˊ ㄅㄨˇ ㄌㄠˊ
諱疾忌醫	ㄏㄨㄟˋ ㄐㄧˊ ㄐㄧˋ ㄧ
敷衍塞責	ㄈㄨ ㄧㄢˇ ㄙㄜˋ ㄗㄜˊ
亦步亦趨	ㄧˋ ㄅㄨˋ ㄧˋ ㄑㄩ
葉公好龍	ㄕㄜˋ ㄍㄨㄥ ㄏㄠˋ ㄌㄨㄥˊ
雕蟲小技	ㄉㄧㄠ ㄔㄨㄥˊ ㄒㄧㄠˇ ㄐㄧˋ
暗箭傷人	ㄢˋ ㄐㄧㄢˋ ㄕㄤ ㄖㄣˊ
永垂不朽	ㄩㄥˇ ㄔㄨㄟˊ ㄅㄨˋ ㄒㄧㄡˇ
隨波逐流	ㄙㄨㄟˊ ㄅㄛ ㄓㄨˊ ㄌㄧㄡˊ
出人頭地	ㄔㄨ ㄖㄣˊ ㄊㄡˊ ㄉㄧˋ
暴跳如雷	ㄅㄠˋ ㄊㄧㄠˋ ㄖㄨˊ ㄌㄟˊ
克勤克儉	ㄎㄜˋ ㄑㄧㄣˊ ㄎㄜˋ ㄐㄧㄢˇ
名副其實	ㄇㄧㄥˊ ㄈㄨˋ ㄑㄧˊ ㄕˊ
優柔寡斷	ㄧㄡ ㄖㄡˊ ㄍㄨㄚˇ ㄉㄨㄢˋ
雞犬不寧	ㄐㄧ ㄑㄩㄢˇ ㄅㄨˋ ㄋㄧㄥˊ
玩物喪志	ㄨㄢˋ ㄨˋ ㄙㄤˋ ㄓˋ
沆瀣一氣	ㄏㄤˋ ㄒㄧㄝˋ ㄧ ㄑㄧˋ
抱頭鼠竄	ㄅㄠˋ ㄊㄡˊ ㄕㄨˇ ㄘㄨㄢˋ
物以類聚	ㄨˋ ㄧˇ ㄌㄟˋ ㄐㄩˋ
狗尾續貂	ㄍㄡˇ ㄨㄟˇ ㄒㄩˋ ㄉㄧㄠ
聲色俱厲	ㄕㄥ ㄙㄜˋ ㄐㄩˋ ㄌㄧˋ
陳陳相因	ㄔㄣˊ ㄔㄣˊ ㄒㄧㄤ ㄧㄣ
升堂入室	ㄕㄥ ㄊㄤˊ ㄖㄨˋ ㄕˋ
華而不實	ㄏㄨㄚˊ ㄦˊ ㄅㄨˋ ㄕˊ
墨守成規	ㄇㄛˋ ㄕㄡˇ ㄔㄥˊ ㄍㄨㄟ
鋌而走險	ㄊㄧㄥˇ ㄦˊ ㄗㄡˇ ㄒㄧㄢˇ
左右逢源	ㄗㄨㄛˇ ㄧㄡˋ ㄈㄥˊ ㄩㄢˊ
傾國傾城	ㄑㄧㄥ ㄍㄨㄛˊ ㄑㄧㄥ ㄔㄥˊ
待價而沽	ㄉㄞˋ ㄐㄧㄚˋ ㄦˊ ㄍㄨ
焚膏繼晷	ㄈㄣˊ ㄍㄠ ㄐㄧˋ ㄍㄨㄟˇ
狡兔三窟	ㄐㄧㄠˇ ㄊㄨˋ ㄙㄢ ㄎㄨ
忠言逆耳	ㄓㄨㄥ ㄧㄢˊ ㄋㄧˋ ㄦˇ
嗟來之食	ㄐㄧㄝ ㄌㄞˊ ㄓ ㄕˊ
斷章取義	ㄉㄨㄢˋ ㄓㄤ ㄑㄩˇ ㄧˋ
上下其手	ㄕㄤˋ ㄒㄧㄚˋ ㄑㄧˊ ㄕㄡˇ
一日三秋	ㄧ ㄖˋ ㄙㄢ ㄑㄧㄡ
出生入死	ㄔㄨ ㄕㄥ ㄖㄨˋ ㄙˇ
諱莫如深	ㄏㄨㄟˋ ㄇㄛˋ ㄖㄨˊ ㄕㄣ
一字千金	ㄧ ㄗˋ ㄑㄧㄢ ㄐㄧㄣ
日薄西山	ㄖˋ ㄅㄛˊ ㄒㄧ ㄕㄢ
首鼠兩端	ㄕㄡˇ ㄕㄨˇ ㄌㄧㄤˇ ㄉㄨㄢ
心曠神怡	ㄒㄧㄣ ㄎㄨㄤˋ ㄕㄣˊ ㄧˊ
洞若觀火	ㄉㄨㄥˋ ㄖㄨㄛˋ ㄍㄨㄢ ㄏㄨㄛˇ
心腹之患	ㄒㄧㄣ ㄈㄨˋ ㄓ ㄏㄨㄢˋ
專心致志	ㄓㄨㄢ ㄒㄧㄣ ㄓˋ ㄓˋ
嘔心瀝血	ㄡˇ ㄒㄧㄣ ㄌㄧˋ ㄒㄧㄝˇ
兵不血刃	ㄅㄧㄥ ㄅㄨˋ ㄒㄧㄝˇ ㄖㄣˋ
循循善誘	ㄒㄩㄣˊ ㄒㄩㄣˊ ㄕㄢˋ ㄧㄡˋ
利令智昏	ㄌㄧˋ ㄌㄧㄥˋ ㄓˋ ㄏㄨㄣ
暴殄天物	ㄅㄠˋ ㄊㄧㄢˇ ㄊㄧㄢ ㄨˋ
不翼而飛	ㄅㄨˋ ㄧˋ ㄦˊ ㄈㄟ
人面桃花	ㄖㄣˊ ㄇㄧㄢˋ ㄊㄠˊ ㄏㄨㄚ
塞翁失馬	ㄙㄞˋ ㄨㄥ ㄕ ㄇㄚˇ
置之度外	ㄓˋ ㄓ ㄉㄨˋ ㄨㄞˋ
得過且過	ㄉㄜˊ ㄍㄨㄛˋ ㄑㄧㄝˇ ㄍㄨㄛˋ
怙惡不悛	ㄏㄨˋ ㄜˋ ㄅㄨˋ ㄑㄩㄢ
七嘴八舌	ㄑㄧ ㄗㄨㄟˇ ㄅㄚ ㄕㄜˊ
不修邊幅	ㄅㄨˋ ㄒㄧㄡ ㄅㄧㄢ ㄈㄨˊ
手無寸鐵	ㄕㄡˇ ㄨˊ ㄘㄨㄣˋ ㄊㄧㄝˇ
玉石俱焚	ㄩˋ ㄕˊ ㄐㄩˋ ㄈㄣˊ
危言聳聽	ㄨㄟˊ ㄧㄢˊ ㄙㄨㄥˇ ㄊㄧㄥ
如雷貫耳	ㄖㄨˊ ㄌㄟˊ ㄍㄨㄢˋ ㄦˇ
瓜熟蒂落	ㄍㄨㄚ ㄕㄡˊ ㄉㄧˋ ㄌㄨㄛˋ
任勞任怨	ㄖㄣˋ ㄌㄠˊ ㄖㄣˋ ㄩㄢˋ
口誅筆伐	ㄎㄡˇ ㄓㄨ ㄅㄧˇ ㄈㄚ
一手遮天	ㄧ ㄕㄡˇ ㄓㄜ ㄊㄧㄢ
七手八腳	ㄑㄧ ㄕㄡˇ ㄅㄚ ㄐㄧㄠˇ
一波三折	ㄧ ㄅㄛ ㄙㄢ ㄓㄜˊ
一觸即發	ㄧ ㄔㄨˋ ㄐㄧˊ ㄈㄚ
羽毛未豐	ㄩˇ ㄇㄠˊ ㄨㄟˋ ㄈㄥ
七竅生煙	ㄑㄧ ㄑㄧㄠˋ ㄕㄥ ㄧㄢ
有聲有色	ㄧㄡˇ ㄕㄥ ㄧㄡˇ ㄙㄜˋ
含血噴人	ㄏㄢˊ ㄒㄧㄝˇ ㄆㄣ ㄖㄣˊ
力爭上游	ㄌㄧˋ ㄓㄥ ㄕㄤˋ ㄧㄡˊ
心悅誠服	ㄒㄧㄣ ㄩㄝˋ ㄔㄥˊ ㄈㄨˊ
一孔之見	ㄧ ㄎㄨㄥˇ ㄓ ㄐㄧㄢˋ
改弦易轍	ㄍㄞˇ ㄒㄧㄢˊ ㄧˋ ㄔㄜˋ
簞食瓢飲	ㄉㄢ ㄙˋ ㄆㄧㄠˊ ㄧㄣˇ
另起爐灶	ㄌㄧㄥˋ ㄑㄧˇ ㄌㄨˊ ㄗㄠˋ
兄弟鬩牆	ㄒㄩㄥ ㄉㄧˋ ㄒㄧˋ ㄑㄧㄤˊ
兵連禍結	ㄅㄧㄥ ㄌㄧㄢˊ ㄏㄨㄛˋ ㄐㄧㄝˊ
古道熱腸	ㄍㄨˇ ㄉㄠˋ ㄖㄜˋ ㄔㄤˊ
出神入化	ㄔㄨ ㄕㄣˊ ㄖㄨˋ ㄏㄨㄚˋ
拖泥帶水	ㄊㄨㄛ ㄋㄧˊ ㄉㄞˋ ㄕㄨㄟˇ
兩小無猜	ㄌㄧㄤˇ ㄒㄧㄠˇ ㄨˊ ㄘㄞ
居心叵測	ㄐㄩ ㄒㄧㄣ ㄆㄛˇ ㄘㄜˋ
千方百計	ㄑㄧㄢ ㄈㄤ ㄅㄞˇ ㄐㄧˋ
人定勝天	ㄖㄣˊ ㄉㄧㄥˋ ㄕㄥˋ ㄊㄧㄢ
十惡不赦	ㄕˊ ㄜˋ ㄅㄨˋ ㄕㄜˋ
一刻千金	ㄧ ㄎㄜˋ ㄑㄧㄢ ㄐㄧㄣ
一帆風順	ㄧ ㄈㄢˊ ㄈㄥ ㄕㄨㄣˋ
普天同慶	ㄆㄨˇ ㄊㄧㄢ ㄊㄨㄥˊ ㄑㄧㄥˋ
大惑不解	ㄉㄚˋ ㄏㄨㄛˋ ㄅㄨˋ ㄐㄧㄝˇ
麻木不仁	ㄇㄚˊ ㄇㄨˋ ㄅㄨˋ ㄖㄣˊ
渾渾噩噩	ㄏㄨㄣˊ ㄏㄨㄣˊ ㄜˋ ㄜˋ
金蟬脫殼	ㄐㄧㄣ ㄔㄢˊ ㄊㄨㄛ ㄎㄜˊ
五花八門	ㄨˇ ㄏㄨㄚ ㄅㄚ ㄇㄣˊ
推己及人	ㄊㄨㄟ ㄐㄧˇ ㄐㄧˊ ㄖㄣˊ
一貧如洗	ㄧ ㄆㄧㄣˊ ㄖㄨˊ ㄒㄧˇ
欲擒故縱	ㄩˋ ㄑㄧㄣˊ ㄍㄨˋ ㄗㄨㄥˋ
吳下阿蒙	ㄨˊ ㄒㄧㄚˋ ㄚˋ ㄇㄥˊ
國色天香	ㄍㄨㄛˊ ㄙㄜˋ ㄊㄧㄢ ㄒㄧㄤ
無與倫比	ㄨˊ ㄩˇ ㄌㄨㄣˊ ㄅㄧˇ
